time,timestamp,predicted_load,actual_load,forecast_error,pods_before,pods_after,scaling_action,reason,cpu_utilization,sla_breached_before,scenario,strategy
79,79,750.1564089401421,685.0,-65.15640894014211,19,19,0,cpu=197.41%,0.3948191626000748,False,PREDICTED_15M,CPU_BASED
80,80,748.5035816043687,672.0,-76.50358160436872,19,19,0,cpu=196.97%,0.39394925347598353,False,PREDICTED_15M,CPU_BASED
81,81,817.0116799283232,711.0,-106.01167992832325,19,19,0,cpu=215.00%,0.4300061473306964,False,PREDICTED_15M,CPU_BASED
82,82,789.7009236827288,621.0,-168.7009236827288,19,19,0,cpu=207.82%,0.41563206509617306,False,PREDICTED_15M,CPU_BASED
83,83,734.0753889787852,832.0,97.9246110212148,19,19,0,cpu=193.18%,0.38635546788357117,False,PREDICTED_15M,CPU_BASED
84,84,835.6930860159805,611.0,-224.6930860159805,19,20,1,cpu=219.92%,0.41784654300799023,False,PREDICTED_15M,CPU_BASED
85,85,685.557293291508,686.0,0.4427067084919827,20,20,0,cpu=171.39%,0.342778646645754,False,PREDICTED_15M,CPU_BASED
86,86,820.0224488274073,815.0,-5.022448827407288,20,20,0,cpu=205.01%,0.41001122441370363,False,PREDICTED_15M,CPU_BASED
87,87,854.5878525787842,739.0,-115.58785257878424,20,20,0,cpu=213.65%,0.4272939262893921,False,PREDICTED_15M,CPU_BASED
88,88,870.9483376747783,1027.0,156.05166232522174,20,20,0,cpu=217.74%,0.43547416883738915,False,PREDICTED_15M,CPU_BASED
89,89,1020.6736739243572,769.0,-251.6736739243572,20,20,0,cpu=255.17%,0.5103368369621786,False,PREDICTED_15M,CPU_BASED
90,90,919.303722718322,1201.0,281.6962772816779,20,20,1,cpu=229.83%,0.459651861359161,False,PREDICTED_15M,CPU_BASED
91,91,1106.1601740476958,663.0,-443.1601740476958,20,20,0,cpu=276.54%,0.5530800870238479,False,PREDICTED_15M,CPU_BASED
92,92,837.4357284002633,1013.0,175.56427159973668,20,20,0,cpu=209.36%,0.4187178642001317,False,PREDICTED_15M,CPU_BASED
93,93,995.1177028092272,1192.0,196.8822971907728,20,20,0,cpu=248.78%,0.49755885140461364,False,PREDICTED_15M,CPU_BASED
94,94,1102.298100171724,1171.0,68.70189982827605,20,20,0,cpu=275.57%,0.551149050085862,False,PREDICTED_15M,CPU_BASED
95,95,1096.6764592597865,1040.0,-56.6764592597865,20,20,0,cpu=274.17%,0.5483382296298932,False,PREDICTED_15M,CPU_BASED
96,96,1060.4759823767515,971.0,-89.47598237675174,20,20,1,cpu=265.12%,0.5302379911883758,False,PREDICTED_15M,CPU_BASED
97,97,990.058852999904,1189.0,198.94114700009595,20,20,0,cpu=247.51%,0.495029426499952,False,PREDICTED_15M,CPU_BASED
98,98,1083.05490246184,1030.0,-53.05490246184013,20,20,0,cpu=270.76%,0.5415274512309199,False,PREDICTED_15M,CPU_BASED
99,99,1075.1212920545893,1143.0,67.87870794541072,20,20,0,cpu=268.78%,0.5375606460272946,False,PREDICTED_15M,CPU_BASED
100,100,1131.357941645739,1082.0,-49.35794164573895,20,20,0,cpu=282.84%,0.5656789708228694,False,PREDICTED_15M,CPU_BASED
101,101,1131.6112999794034,987.0,-144.61129997940338,20,20,0,cpu=282.90%,0.5658056499897017,False,PREDICTED_15M,CPU_BASED
102,102,1024.7690941317303,876.0,-148.76909413173053,20,20,1,cpu=256.19%,0.5123845470658651,False,PREDICTED_15M,CPU_BASED
103,103,966.75603856384,1000.0,33.243961436160134,20,20,0,cpu=241.69%,0.48337801928192,False,PREDICTED_15M,CPU_BASED
104,104,1035.230551034491,1018.0,-17.230551034491327,20,20,0,cpu=258.81%,0.5176152755172455,False,PREDICTED_15M,CPU_BASED
105,105,1046.454978452601,938.0,-108.45497845260093,20,20,0,cpu=261.61%,0.5232274892263005,False,PREDICTED_15M,CPU_BASED
106,106,1003.2316350707994,1071.0,67.76836492920063,20,20,0,cpu=250.81%,0.5016158175353996,False,PREDICTED_15M,CPU_BASED
107,107,1108.164745546444,1332.0,223.835254453556,20,20,0,cpu=277.04%,0.554082372773222,False,PREDICTED_15M,CPU_BASED
108,108,1104.2864653117465,1360.0,255.71353468825373,20,20,1,cpu=276.07%,0.5521432326558733,False,PREDICTED_15M,CPU_BASED
109,109,1166.2236596329235,1333.0,166.7763403670765,20,20,0,cpu=291.56%,0.5831118298164617,False,PREDICTED_15M,CPU_BASED
110,110,1137.5267796381663,1132.0,-5.5267796381663175,20,20,0,cpu=284.38%,0.5687633898190831,False,PREDICTED_15M,CPU_BASED
111,111,1060.9808579989897,737.0,-323.9808579989897,20,20,0,cpu=265.25%,0.5304904289994948,False,PREDICTED_15M,CPU_BASED
112,112,902.5109272542618,651.0,-251.5109272542618,20,20,0,cpu=225.63%,0.45125546362713087,False,PREDICTED_15M,CPU_BASED
113,113,719.6180221536052,749.0,29.38197784639476,20,20,0,cpu=179.90%,0.35980901107680263,False,PREDICTED_15M,CPU_BASED
114,114,788.3271164691747,728.0,-60.32711646917471,20,20,1,cpu=197.08%,0.3941635582345874,False,PREDICTED_15M,CPU_BASED
115,115,762.9968498286659,703.0,-59.99684982866586,20,20,0,cpu=190.75%,0.38149842491433295,False,PREDICTED_15M,CPU_BASED
116,116,746.7919464216311,660.0,-86.79194642163111,20,20,0,cpu=186.70%,0.3733959732108156,False,PREDICTED_15M,CPU_BASED
117,117,701.1489790079055,655.0,-46.148979007905496,20,20,0,cpu=175.29%,0.35057448950395276,False,PREDICTED_15M,CPU_BASED
118,118,659.1744842681028,586.0,-73.17448426810279,20,20,0,cpu=164.79%,0.3295872421340514,False,PREDICTED_15M,CPU_BASED
119,119,639.994365040686,552.0,-87.99436504068603,20,20,0,cpu=160.00%,0.31999718252034304,False,PREDICTED_15M,CPU_BASED
120,120,566.6808388656259,559.0,-7.680838865625901,20,20,1,cpu=141.67%,0.28334041943281296,False,PREDICTED_15M,CPU_BASED
121,121,580.0734859661296,519.0,-61.07348596612962,20,20,0,cpu=145.02%,0.2900367429830648,False,PREDICTED_15M,CPU_BASED
122,122,562.4295430263181,529.0,-33.42954302631813,20,20,0,cpu=140.61%,0.28121477151315905,False,PREDICTED_15M,CPU_BASED
123,123,551.7205969969832,592.0,40.2794030030168,20,20,0,cpu=137.93%,0.2758602984984916,False,PREDICTED_15M,CPU_BASED
124,124,584.1201241604653,635.0,50.87987583953475,20,20,0,cpu=146.03%,0.2920600620802326,False,PREDICTED_15M,CPU_BASED
125,125,602.2743468903693,487.0,-115.27434689036932,20,20,0,cpu=150.57%,0.30113717344518465,False,PREDICTED_15M,CPU_BASED
126,126,548.8309702775455,557.0,8.169029722454525,20,20,1,cpu=137.21%,0.27441548513877273,False,PREDICTED_15M,CPU_BASED
127,127,564.386598263735,464.0,-100.38659826373498,20,20,0,cpu=141.10%,0.28219329913186747,False,PREDICTED_15M,CPU_BASED
128,128,535.1634692240561,363.0,-172.16346922405614,20,20,0,cpu=133.79%,0.26758173461202805,False,PREDICTED_15M,CPU_BASED
129,129,464.96077658813226,292.0,-172.96077658813226,20,20,0,cpu=116.24%,0.23248038829406614,False,PREDICTED_15M,CPU_BASED
130,130,410.01396367438247,309.0,-101.01396367438248,20,20,0,cpu=102.50%,0.20500698183719124,False,PREDICTED_15M,CPU_BASED
131,131,436.092777025722,364.0,-72.092777025722,20,20,0,cpu=109.02%,0.218046388512861,False,PREDICTED_15M,CPU_BASED
132,132,403.21957739620507,409.0,5.780422603794932,20,20,1,cpu=100.80%,0.20160978869810253,False,PREDICTED_15M,CPU_BASED
133,133,442.2547220277483,455.0,12.7452779722517,20,20,0,cpu=110.56%,0.22112736101387415,False,PREDICTED_15M,CPU_BASED
134,134,471.8048579906991,447.0,-24.80485799069908,20,20,0,cpu=117.95%,0.23590242899534955,False,PREDICTED_15M,CPU_BASED
135,135,460.6941383327989,538.0,77.30586166720116,20,20,0,cpu=115.17%,0.23034706916639944,False,PREDICTED_15M,CPU_BASED
136,136,463.4906023513466,504.0,40.50939764865336,20,20,0,cpu=115.87%,0.2317453011756733,False,PREDICTED_15M,CPU_BASED
137,137,476.0874771872064,412.0,-64.08747718720639,20,20,0,cpu=119.02%,0.2380437385936032,False,PREDICTED_15M,CPU_BASED
138,138,419.3164767175765,506.0,86.6835232824235,20,20,1,cpu=104.83%,0.20965823835878825,False,PREDICTED_15M,CPU_BASED
139,139,457.159475117728,363.0,-94.159475117728,20,20,0,cpu=114.29%,0.228579737558864,False,PREDICTED_15M,CPU_BASED
140,140,379.0311660149091,394.0,14.968833985090896,20,20,0,cpu=94.76%,0.18951558300745455,False,PREDICTED_15M,CPU_BASED
141,141,391.57553485000057,244.0,-147.57553485000057,20,20,0,cpu=97.89%,0.1957877674250003,False,PREDICTED_15M,CPU_BASED
142,142,323.73295457583964,425.0,101.26704542416036,20,20,0,cpu=80.93%,0.1618664772879198,False,PREDICTED_15M,CPU_BASED
143,143,391.48848611439706,343.0,-48.48848611439706,20,20,0,cpu=97.87%,0.19574424305719854,False,PREDICTED_15M,CPU_BASED
144,144,317.2501768307739,304.0,-13.25017683077391,20,20,1,cpu=79.31%,0.15862508841538694,False,PREDICTED_15M,CPU_BASED
145,145,353.2927544643223,322.0,-31.29275446432229,20,20,0,cpu=88.32%,0.17664637723216114,False,PREDICTED_15M,CPU_BASED
146,146,339.70645692348364,246.0,-93.70645692348364,20,20,0,cpu=84.93%,0.16985322846174183,False,PREDICTED_15M,CPU_BASED
147,147,296.86114631655425,191.0,-105.86114631655424,20,20,0,cpu=74.22%,0.14843057315827712,False,PREDICTED_15M,CPU_BASED
148,148,250.18159138644413,193.0,-57.18159138644416,20,20,0,cpu=62.55%,0.12509079569322207,False,PREDICTED_15M,CPU_BASED
149,149,252.88923268529797,182.0,-70.88923268529794,20,20,0,cpu=63.22%,0.12644461634264897,False,PREDICTED_15M,CPU_BASED
150,150,245.0432560778411,240.0,-5.043256077841107,20,20,0,cpu=61.26%,0.12252162803892055,False,PREDICTED_15M,CPU_BASED
151,151,266.1441022816524,245.0,-21.14410228165241,20,20,0,cpu=66.54%,0.1330720511408262,False,PREDICTED_15M,CPU_BASED
152,152,267.2276385881522,206.0,-61.22763858815222,20,20,0,cpu=66.81%,0.13361381929407612,False,PREDICTED_15M,CPU_BASED
153,153,248.7774994775664,165.0,-83.77749947756638,20,20,0,cpu=62.19%,0.12438874973878321,False,PREDICTED_15M,CPU_BASED
154,154,241.7984204392648,196.0,-45.79842043926476,20,20,0,cpu=60.45%,0.12089921021963239,False,PREDICTED_15M,CPU_BASED
155,155,246.0542348169877,102.0,-144.0542348169877,20,20,0,cpu=61.51%,0.12302711740849386,False,PREDICTED_15M,CPU_BASED
156,156,206.3974439121461,138.0,-68.39744391214606,20,20,0,cpu=51.60%,0.10319872195607305,False,PREDICTED_15M,CPU_BASED
157,157,206.276536016928,145.0,-61.27653601692796,20,20,0,cpu=51.57%,0.103138268008464,False,PREDICTED_15M,CPU_BASED
158,158,207.25893267382023,159.0,-48.25893267382023,20,20,0,cpu=51.81%,0.10362946633691011,False,PREDICTED_15M,CPU_BASED
159,159,215.1186110002625,150.0,-65.11861100026249,20,20,0,cpu=53.78%,0.10755930550013125,False,PREDICTED_15M,CPU_BASED
160,160,215.6943643566344,169.0,-46.69436435663437,20,20,0,cpu=53.92%,0.1078471821783172,False,PREDICTED_15M,CPU_BASED
161,161,220.27602105549437,104.0,-116.27602105549434,20,20,0,cpu=55.07%,0.11013801052774719,False,PREDICTED_15M,CPU_BASED
162,162,199.74326814458064,182.0,-17.74326814458064,20,20,0,cpu=49.94%,0.09987163407229031,False,PREDICTED_15M,CPU_BASED
163,163,222.6452960614444,179.0,-43.64529606144441,20,20,0,cpu=55.66%,0.11132264803072221,False,PREDICTED_15M,CPU_BASED
164,164,224.13143386164137,197.0,-27.13143386164137,20,20,0,cpu=56.03%,0.11206571693082068,False,PREDICTED_15M,CPU_BASED
165,165,219.61276600064485,228.0,8.387233999355146,20,20,0,cpu=54.90%,0.10980638300032243,False,PREDICTED_15M,CPU_BASED
166,166,236.2900716344172,264.0,27.70992836558284,20,20,0,cpu=59.07%,0.11814503581720859,False,PREDICTED_15M,CPU_BASED
167,167,254.9928069259221,211.0,-43.99280692592214,20,20,0,cpu=63.75%,0.12749640346296107,False,PREDICTED_15M,CPU_BASED
168,168,267.977232575313,199.0,-68.977232575313,20,20,0,cpu=66.99%,0.1339886162876565,False,PREDICTED_15M,CPU_BASED
169,169,282.03440888959403,337.0,54.96559111040597,20,20,0,cpu=70.51%,0.141017204444797,False,PREDICTED_15M,CPU_BASED
170,170,353.77261077846475,323.0,-30.772610778464752,20,20,1,cpu=88.44%,0.1768863053892324,False,PREDICTED_15M,CPU_BASED
171,171,341.7650171639875,603.0,261.2349828360125,20,20,0,cpu=85.44%,0.17088250858199378,False,PREDICTED_15M,CPU_BASED
172,172,628.5272298751524,477.0,-151.52722987515244,20,20,0,cpu=157.13%,0.3142636149375762,False,PREDICTED_15M,CPU_BASED
173,173,525.4120438498699,663.0,137.58795615013014,20,20,0,cpu=131.35%,0.2627060219249349,False,PREDICTED_15M,CPU_BASED
174,174,684.5569032671048,590.0,-94.55690326710476,20,20,0,cpu=171.14%,0.34227845163355236,False,PREDICTED_15M,CPU_BASED
175,175,653.2475467163628,758.0,104.75245328363724,20,20,0,cpu=163.31%,0.3266237733581814,False,PREDICTED_15M,CPU_BASED
176,176,786.6043147951764,746.0,-40.60431479517638,20,20,1,cpu=196.65%,0.39330215739758817,False,PREDICTED_15M,CPU_BASED
177,177,767.556234957582,810.0,42.44376504241802,20,20,0,cpu=191.89%,0.383778117478791,False,PREDICTED_15M,CPU_BASED
178,178,829.670414310309,628.0,-201.67041431030896,20,20,0,cpu=207.42%,0.4148352071551545,False,PREDICTED_15M,CPU_BASED
179,179,764.7030022311045,594.0,-170.7030022311045,20,20,0,cpu=191.18%,0.3823515011155523,False,PREDICTED_15M,CPU_BASED
180,180,719.9097152963639,775.0,55.090284703636144,20,20,0,cpu=179.98%,0.3599548576481819,False,PREDICTED_15M,CPU_BASED
181,181,832.7168429175836,836.0,3.2831570824164373,20,20,0,cpu=208.18%,0.41635842145879176,False,PREDICTED_15M,CPU_BASED
182,182,849.5596921306642,996.0,146.4403078693358,20,20,1,cpu=212.39%,0.4247798460653321,False,PREDICTED_15M,CPU_BASED
183,183,897.6765374739156,1221.0,323.3234625260844,20,20,0,cpu=224.42%,0.4488382687369578,False,PREDICTED_15M,CPU_BASED
184,184,1116.3299556371155,977.0,-139.32995563711577,20,20,0,cpu=279.08%,0.5581649778185578,False,PREDICTED_15M,CPU_BASED
185,185,963.5307702507516,1018.0,54.46922974924826,20,20,0,cpu=240.88%,0.4817653851253758,False,PREDICTED_15M,CPU_BASED
186,186,979.308212468951,872.0,-107.30821246895096,20,20,0,cpu=244.83%,0.4896541062344755,False,PREDICTED_15M,CPU_BASED
187,187,984.9611947111686,1034.0,49.03880528883144,20,20,0,cpu=246.24%,0.4924805973555843,False,PREDICTED_15M,CPU_BASED
188,188,1111.0521772061495,1003.0,-108.05217720614952,20,20,1,cpu=277.76%,0.5555260886030747,False,PREDICTED_15M,CPU_BASED
189,189,1028.1491386092548,981.0,-47.149138609254805,20,20,0,cpu=257.04%,0.5140745693046274,False,PREDICTED_15M,CPU_BASED
190,190,1049.1005022588663,1075.0,25.899497741133477,20,20,0,cpu=262.28%,0.5245502511294331,False,PREDICTED_15M,CPU_BASED
191,191,1114.8896427074085,1193.0,78.11035729259152,20,20,0,cpu=278.72%,0.5574448213537042,False,PREDICTED_15M,CPU_BASED
192,192,1072.6051359560977,1080.0,7.3948640439023166,20,20,0,cpu=268.15%,0.5363025679780489,False,PREDICTED_15M,CPU_BASED
193,193,1084.3149710406758,693.0,-391.3149710406758,20,20,0,cpu=271.08%,0.5421574855203379,False,PREDICTED_15M,CPU_BASED
194,194,871.4655201382462,514.0,-357.46552013824623,20,20,1,cpu=217.87%,0.4357327600691231,False,PREDICTED_15M,CPU_BASED
195,195,705.7507735443929,422.0,-283.7507735443929,20,20,0,cpu=176.44%,0.3528753867721965,False,PREDICTED_15M,CPU_BASED
196,196,606.7731533738832,381.0,-225.77315337388325,20,20,0,cpu=151.69%,0.30338657668694163,False,PREDICTED_15M,CPU_BASED
197,197,515.6405005793983,899.0,383.3594994206017,20,20,0,cpu=128.91%,0.2578202502896992,False,PREDICTED_15M,CPU_BASED
198,198,878.2432331439304,321.0,-557.2432331439304,20,20,0,cpu=219.56%,0.4391216165719652,False,PREDICTED_15M,CPU_BASED
199,199,472.503190514246,993.0,520.496809485754,20,20,0,cpu=118.13%,0.236251595257123,False,PREDICTED_15M,CPU_BASED
200,200,962.5965882987643,860.0,-102.59658829876436,20,20,1,cpu=240.65%,0.4812982941493822,False,PREDICTED_15M,CPU_BASED
201,201,804.0146221873514,1054.0,249.9853778126486,20,20,0,cpu=201.00%,0.4020073110936757,False,PREDICTED_15M,CPU_BASED
202,202,1024.3387085513496,1214.0,189.66129144865045,20,20,0,cpu=256.08%,0.5121693542756748,False,PREDICTED_15M,CPU_BASED
203,203,1102.518804675365,964.0,-138.51880467536466,20,20,0,cpu=275.63%,0.5512594023376824,False,PREDICTED_15M,CPU_BASED
204,204,963.3381410489528,945.0,-18.338141048952707,20,20,0,cpu=240.83%,0.4816690705244764,False,PREDICTED_15M,CPU_BASED
205,205,949.709671799824,975.0,25.290328200175964,20,20,0,cpu=237.43%,0.474854835899912,False,PREDICTED_15M,CPU_BASED
206,206,945.190217773358,864.0,-81.19021777335797,20,20,1,cpu=236.30%,0.472595108886679,False,PREDICTED_15M,CPU_BASED
207,207,889.5051417783615,733.0,-156.50514177836146,20,20,0,cpu=222.38%,0.44475257088918074,False,PREDICTED_15M,CPU_BASED
208,208,839.863333384001,747.0,-92.86333338400097,20,20,0,cpu=209.97%,0.4199316666920005,False,PREDICTED_15M,CPU_BASED
209,209,792.5992368990358,652.0,-140.59923689903576,20,20,0,cpu=198.15%,0.3962996184495179,False,PREDICTED_15M,CPU_BASED
210,210,711.1109792948131,873.0,161.8890207051869,20,20,0,cpu=177.78%,0.3555554896474065,False,PREDICTED_15M,CPU_BASED
211,211,814.9340699611888,511.0,-303.9340699611888,20,20,0,cpu=203.73%,0.4074670349805944,False,PREDICTED_15M,CPU_BASED
212,212,594.0803691447675,654.0,59.919630855232526,20,20,1,cpu=148.52%,0.29704018457238374,False,PREDICTED_15M,CPU_BASED
213,213,626.9710891721197,702.0,75.02891082788028,20,20,0,cpu=156.74%,0.31348554458605987,False,PREDICTED_15M,CPU_BASED
214,214,654.7014751399271,672.0,17.298524860072916,20,20,0,cpu=163.68%,0.3273507375699635,False,PREDICTED_15M,CPU_BASED
215,215,678.0296961769576,492.0,-186.0296961769576,20,20,0,cpu=169.51%,0.3390148480884788,False,PREDICTED_15M,CPU_BASED
216,216,600.458309941371,444.0,-156.458309941371,20,20,0,cpu=150.11%,0.3002291549706855,False,PREDICTED_15M,CPU_BASED
217,217,557.172119316789,476.0,-81.17211931678901,20,20,0,cpu=139.29%,0.2785860596583945,False,PREDICTED_15M,CPU_BASED
218,218,505.2965178557581,465.0,-40.29651785575811,20,20,1,cpu=126.32%,0.25264825892787907,False,PREDICTED_15M,CPU_BASED
219,219,491.9876047173525,501.0,9.012395282647503,20,20,0,cpu=123.00%,0.24599380235867624,False,PREDICTED_15M,CPU_BASED
220,220,517.3427827821636,476.0,-41.34278278216357,20,20,0,cpu=129.34%,0.2586713913910818,False,PREDICTED_15M,CPU_BASED
221,221,500.5717473218156,491.0,-9.57174732181562,20,20,0,cpu=125.14%,0.2502858736609078,False,PREDICTED_15M,CPU_BASED
222,222,516.0706297959841,463.0,-53.07062979598413,20,20,0,cpu=129.02%,0.2580353148979921,False,PREDICTED_15M,CPU_BASED
223,223,495.34988699219167,608.0,112.65011300780832,20,20,0,cpu=123.84%,0.24767494349609584,False,PREDICTED_15M,CPU_BASED
224,224,544.8097291171686,387.0,-157.80972911716856,20,20,1,cpu=136.20%,0.27240486455858426,False,PREDICTED_15M,CPU_BASED
225,225,491.195736704678,427.0,-64.19573670467798,20,20,0,cpu=122.80%,0.245597868352339,False,PREDICTED_15M,CPU_BASED
226,226,487.0409639730267,571.0,83.95903602697331,20,20,0,cpu=121.76%,0.24352048198651335,False,PREDICTED_15M,CPU_BASED
227,227,529.9512146167657,539.0,9.048785383234303,20,20,0,cpu=132.49%,0.2649756073083828,False,PREDICTED_15M,CPU_BASED
228,228,491.1872384123663,389.0,-102.1872384123663,20,20,0,cpu=122.80%,0.24559361920618314,False,PREDICTED_15M,CPU_BASED
229,229,461.146897751361,609.0,147.853102248639,20,20,0,cpu=115.29%,0.2305734488756805,False,PREDICTED_15M,CPU_BASED
230,230,527.1757364097951,565.0,37.82426359020485,20,20,1,cpu=131.79%,0.2635878682048976,False,PREDICTED_15M,CPU_BASED
231,231,513.1721474708554,478.0,-35.17214747085541,20,20,0,cpu=128.29%,0.2565860737354277,False,PREDICTED_15M,CPU_BASED
232,232,470.63440009976233,399.0,-71.63440009976233,20,20,0,cpu=117.66%,0.23531720004988116,False,PREDICTED_15M,CPU_BASED
233,233,425.0125966378931,390.0,-35.012596637893125,20,20,0,cpu=106.25%,0.21250629831894657,False,PREDICTED_15M,CPU_BASED
234,234,422.89640953689286,412.0,-10.89640953689286,20,20,0,cpu=105.72%,0.21144820476844642,False,PREDICTED_15M,CPU_BASED
235,235,418.6934815456383,314.0,-104.69348154563828,20,20,0,cpu=104.67%,0.20934674077281915,False,PREDICTED_15M,CPU_BASED
236,236,386.5466341575417,367.0,-19.54663415754169,20,20,1,cpu=96.64%,0.19327331707877085,False,PREDICTED_15M,CPU_BASED
237,237,375.4734472229399,358.0,-17.473447222939853,20,20,0,cpu=93.87%,0.18773672361146995,False,PREDICTED_15M,CPU_BASED
238,238,365.7588090259008,438.0,72.2411909740992,20,20,0,cpu=91.44%,0.1828794045129504,False,PREDICTED_15M,CPU_BASED
239,239,385.3258950530765,338.0,-47.32589505307652,20,20,0,cpu=96.33%,0.19266294752653826,False,PREDICTED_15M,CPU_BASED
240,240,342.9458801741177,330.0,-12.94588017411769,20,20,0,cpu=85.74%,0.17147294008705885,False,PREDICTED_15M,CPU_BASED
241,241,346.64753335452053,276.0,-70.64753335452053,20,20,0,cpu=86.66%,0.17332376667726027,False,PREDICTED_15M,CPU_BASED
242,242,325.45169327543385,286.0,-39.451693275433854,20,20,1,cpu=81.36%,0.16272584663771691,False,PREDICTED_15M,CPU_BASED
243,243,323.300443344154,411.0,87.69955665584604,20,20,0,cpu=80.83%,0.16165022167207702,False,PREDICTED_15M,CPU_BASED
244,244,334.9414467770708,363.0,28.05855322292922,20,20,0,cpu=83.74%,0.1674707233885354,False,PREDICTED_15M,CPU_BASED
245,245,301.8157113510007,233.0,-68.81571135100069,20,20,0,cpu=75.45%,0.15090785567550033,False,PREDICTED_15M,CPU_BASED
246,246,286.946828462393,286.0,-0.9468284623930004,20,20,0,cpu=71.74%,0.1434734142311965,False,PREDICTED_15M,CPU_BASED
247,247,294.1769687490228,296.0,1.8230312509772373,20,20,0,cpu=73.54%,0.1470884843745114,False,PREDICTED_15M,CPU_BASED
248,248,280.92141643520347,255.0,-25.92141643520347,20,20,0,cpu=70.23%,0.14046070821760173,False,PREDICTED_15M,CPU_BASED
249,249,274.3905925239844,232.0,-42.39059252398437,20,20,0,cpu=68.60%,0.1371952962619922,False,PREDICTED_15M,CPU_BASED
250,250,263.81433227787136,294.0,30.18566772212864,20,20,0,cpu=65.95%,0.1319071661389357,False,PREDICTED_15M,CPU_BASED
251,251,267.0367448131124,178.0,-89.03674481311242,20,20,0,cpu=66.76%,0.1335183724065562,False,PREDICTED_15M,CPU_BASED
252,252,237.34973847971796,215.0,-22.349738479717928,20,20,0,cpu=59.34%,0.11867486923985898,False,PREDICTED_15M,CPU_BASED
253,253,250.69806948058053,201.0,-49.69806948058053,20,20,0,cpu=62.67%,0.12534903474029027,False,PREDICTED_15M,CPU_BASED
254,254,228.1214958352713,215.0,-13.121495835271304,20,20,0,cpu=57.03%,0.11406074791763565,False,PREDICTED_15M,CPU_BASED
255,255,239.89666582396325,219.0,-20.896665823963247,20,20,0,cpu=59.97%,0.11994833291198162,False,PREDICTED_15M,CPU_BASED
256,256,237.87413125235145,366.0,128.12586874764858,20,20,0,cpu=59.47%,0.11893706562617572,False,PREDICTED_15M,CPU_BASED
257,257,283.6091296644136,260.0,-23.60912966441361,20,20,0,cpu=70.90%,0.1418045648322068,False,PREDICTED_15M,CPU_BASED
258,258,267.74077997608595,345.0,77.25922002391405,20,20,0,cpu=66.94%,0.13387038998804296,False,PREDICTED_15M,CPU_BASED
259,259,304.2683427530052,188.0,-116.2683427530052,20,20,1,cpu=76.07%,0.1521341713765026,False,PREDICTED_15M,CPU_BASED
260,260,252.73304884914137,199.0,-53.73304884914137,20,20,0,cpu=63.18%,0.1263665244245707,False,PREDICTED_15M,CPU_BASED
261,261,272.0829235155913,303.0,30.91707648440871,20,20,0,cpu=68.02%,0.13604146175779563,False,PREDICTED_15M,CPU_BASED
262,262,288.9552709523753,263.0,-25.955270952375315,20,20,0,cpu=72.24%,0.14447763547618767,False,PREDICTED_15M,CPU_BASED
263,263,289.06522033105125,295.0,5.9347796689487495,20,20,0,cpu=72.27%,0.14453261016552563,False,PREDICTED_15M,CPU_BASED
264,264,341.1305445366348,393.0,51.86945546336523,20,20,0,cpu=85.28%,0.17056527226831739,False,PREDICTED_15M,CPU_BASED
265,265,461.824680010037,544.0,82.17531998996299,20,20,1,cpu=115.46%,0.2309123400050185,False,PREDICTED_15M,CPU_BASED
266,266,543.0984781449826,545.0,1.9015218550174493,20,20,0,cpu=135.77%,0.2715492390724913,False,PREDICTED_15M,CPU_BASED
267,267,568.0991842637792,600.0,31.900815736220807,20,20,0,cpu=142.02%,0.28404959213188957,False,PREDICTED_15M,CPU_BASED
268,268,604.2000299066988,788.0,183.79997009330123,20,20,0,cpu=151.05%,0.30210001495334937,False,PREDICTED_15M,CPU_BASED
269,269,820.1044715515734,648.0,-172.1044715515734,20,20,0,cpu=205.03%,0.4100522357757867,False,PREDICTED_15M,CPU_BASED
270,270,640.5587393620627,660.0,19.441260637937265,20,20,0,cpu=160.14%,0.3202793696810314,False,PREDICTED_15M,CPU_BASED
271,271,755.1463669701458,882.0,126.85363302985422,20,20,1,cpu=188.79%,0.3775731834850729,False,PREDICTED_15M,CPU_BASED
272,272,859.7088317164612,616.0,-243.7088317164612,20,20,0,cpu=214.93%,0.4298544158582306,False,PREDICTED_15M,CPU_BASED
273,273,727.5587283877127,731.0,3.4412716122873235,20,20,0,cpu=181.89%,0.3637793641938563,False,PREDICTED_15M,CPU_BASED
274,274,801.4277044860854,959.0,157.57229551391458,20,20,0,cpu=200.36%,0.40071385224304273,False,PREDICTED_15M,CPU_BASED
275,275,905.3588835991231,964.0,58.64111640087685,20,20,0,cpu=226.34%,0.4526794417995616,False,PREDICTED_15M,CPU_BASED
276,276,894.0304632647985,835.0,-59.03046326479853,20,20,0,cpu=223.51%,0.44701523163239926,False,PREDICTED_15M,CPU_BASED
277,277,921.2747594310054,868.0,-53.27475943100535,20,20,1,cpu=230.32%,0.46063737971550267,False,PREDICTED_15M,CPU_BASED
278,278,928.1799052161376,904.0,-24.17990521613774,20,20,0,cpu=232.04%,0.4640899526080688,False,PREDICTED_15M,CPU_BASED
279,279,896.7411166769637,833.0,-63.74111667696366,20,20,0,cpu=224.19%,0.44837055833848183,False,PREDICTED_15M,CPU_BASED
280,280,904.9719372804996,861.0,-43.97193728049968,20,20,0,cpu=226.24%,0.45248596864024976,False,PREDICTED_15M,CPU_BASED
